更新时间,#genre#
20260206 02:09,url


RespoTime,whitelist,#genre#
251.75ms,唐司令说电影,https://www.goodiptv.club/douyu/8774345
251.76ms,笑笑笑团长,https://www.goodiptv.club/douyu/10329368
251.80ms,五星体育,https://stream1.freetv.fun/ipv6-wu-xing-ti-yu-7.m3u8
251.84ms,粤知一二,https://www.goodiptv.club/douyu/2940299
251.85ms,文侠灬楊楊,https://www.goodiptv.club/douyu/10317257
251.90ms,鸡蛋高V,https://www.goodiptv.club/douyu/9367188
251.98ms,酋知鱼,https://www.goodiptv.club/douyu/5408225
252.01ms,东方卫视,https://iptv.catvod.com/live.php?id=%E4%B8%9C%E6%96%B9%E5%8D%AB%E8%A7%86
252.05ms,许茹芸-如果云知道,http://vodcdn.video.taobao.com/oss/ali-video/fd87aea7bc293a5930b8a64c752df476/video.m3u8
252.06ms,The Price is Right,http://cfd-v4-service-channel-stitcher-use1-1.prd.pluto.tv/stitch/hls/channel/64c2214c2a7f2200089a0c4b/master.m3u8?appName=web&appVersion=unknown&clientTime=0&deviceDNT=0&deviceId=2c7c507a-35fc-11ef-a031-2b5d494037a2&deviceMake=Chrome&deviceModel=web&deviceType=web&deviceVersion=unknown&includeExtendedEvents=false&serverSideAds=false&sid=c93e6330-dc43-4864-ad74-9144287f8bbd
252.06ms,吉林卫视,https://iptv.catvod.com/live.php?id=%E5%90%89%E6%9E%97%E5%8D%AB%E8%A7%86
252.09ms,纪录片之家字幕组,https://www.goodiptv.club/douyu/8834003
252.11ms,荒野避难所,https://www.goodiptv.club/douyu/10234334
252.15ms,油兔不二字幕组,https://www.goodiptv.club/douyu/8850453
252.16ms,MBC Persia,https://shls-mbcpersia-prod-dub.shahid.net/out/v1/bdc7cd0d990e4c54808632a52c396946/index.m3u8
252.18ms,晓晓说电影,https://www.goodiptv.club/douyu/9430717
252.25ms,CCTV13,http://kkk.888.3116598.xyz/api.php?n=tttt&id=ctTjyy&tk=FgM0vQMejxvG
252.26ms,君笑坊,https://www.goodiptv.club/douyu/9444093
252.27ms,一束光开始,https://www.goodiptv.club/douyu/8662684
252.27ms,新昌新闻综合,https://stream1.freetv.fun/xin-chang-xin-wen-zong-he-1.m3u8
252.29ms,爱星影视,https://www.goodiptv.club/douyu/9476806
252.29ms,书岳钓鱼,https://www.goodiptv.club/douyu/10100206
252.33ms,林九影视,https://www.goodiptv.club/douyu/7212528
252.37ms,小明不背锅up,https://www.goodiptv.club/douyu/117854
252.39ms,3ABN Latino,https://3abn.bozztv.com/3abn2/Lat_live/smil:Lat_live.smil/playlist.m3u8
252.52ms,MovieSphere,https://plexaaaaa-moviesphere-plex-efzys.amagi.tv/playlist/plexaaaaa-moviesphere-plex/playlist.m3u8
252.53ms,河北都市,https://stream1.freetv.fun/he-bei-du-shi-11.m3u8
252.56ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-9.ctv
252.60ms,仓鼠大逃亡,https://www.goodiptv.club/douyu/10354920
252.61ms,亮亮也是酿酿,https://www.goodiptv.club/douyu/4340136
252.61ms,小片片说大片,https://www.goodiptv.club/douyu/4258555
252.71ms,济南新闻综合,https://stream1.freetv.fun/ji-nan-xin-wen-zong-he-7.m3u8
252.72ms,Bloomberg Quicktake (1080p),https://bloomberg.com/media-manifest/streams/qt.m3u8
252.74ms,民视台湾,https://stream1.freetv.fun/min-shi-tai-wan-6.ctv
252.76ms,新唐人美东,https://live.ntdtv.com/live900/playlist.m3u8
252.77ms,CCTV5+,http://kkk.888.3116598.xyz/api.php?n=tttt&id=hWGyoN&tk=FgM0vQMejxvG
252.81ms,大汁猪,https://www.goodiptv.club/douyu/9191071
252.86ms,名人物语DY,https://www.goodiptv.club/douyu/9539063
252.87ms,财富天下,https://iptv.catvod.com/live.php?id=%E8%B4%A2%E5%AF%8C%E5%A4%A9%E4%B8%8B
252.88ms,17号说动漫,https://www.goodiptv.club/douyu/9822277
252.90ms,王菲-执迷不悔,http://vodcdn.video.taobao.com/oss/ali-video/15bf7da88b44048edaabe73d6b17c00b/video.m3u8
252.91ms,田浅浅w,https://www.goodiptv.club/douyu/9747144
252.91ms,衢江新闻综合,https://stream1.freetv.fun/qu-jiang-xin-wen-zong-he-1.m3u8
252.96ms,上视东方影视,https://iptv.catvod.com/live.php?id=%E4%B8%8A%E8%A7%86%E4%B8%9C%E6%96%B9%E5%BD%B1%E8%A7%86
252.97ms,凤凰资讯,https://stream1.freetv.fun/feng-huang-zi-xun-12.ctv
253.02ms,佛山公共,https://stream1.freetv.fun/fo-shan-gong-gong-12.ctv
253.03ms,小陶气说动漫,https://www.goodiptv.club/douyu/9527700
253.04ms,猫眼电影,https://www.goodiptv.club/douyu/8726221
253.04ms,戒喵中心,https://www.goodiptv.club/douyu/8658212
253.09ms,K欧美版,http://live.redtraffic.xyz:80/threesome.m3u8
253.09ms,宋小宝小品,https://www.goodiptv.club/douyu/9817729
253.10ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-20.m3u8
253.13ms,霹雳舞大叔,https://www.goodiptv.club/douyu/1528853
253.13ms,胆子不小的郑吉祥,https://www.goodiptv.club/douyu/9171887
253.13ms,你真像个小丑,https://www.goodiptv.club/douyu/10730187
253.14ms,奇兮兮悄陌,https://www.goodiptv.club/douyu/953193
253.15ms,讲故事的角马,https://www.goodiptv.club/douyu/4400816
253.16ms,Red袖袖,https://www.goodiptv.club/douyu/9645396
253.18ms,天才简史,https://www.goodiptv.club/douyu/8662915
253.25ms,大田后生仔_丫蛋蛋,https://vd2.bdstatic.com/mda-jk0s5kte1btis2ez/sc/mda-jk0s5kte1btis2ez.mp4
253.26ms,爪子drumdoll,https://www.goodiptv.club/douyu/6428730
253.28ms,文曰小强,https://www.goodiptv.club/douyu/2680501
253.30ms,青海卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=KHXvvF&tk=FgM0vQMejxvG
253.32ms,韩国EBS少儿,http://kkk.888.3116598.xyz/api.php?n=tttt&id=LqX65Y&tk=FgM0vQMejxvG
253.35ms,许君聪小品,https://www.goodiptv.club/douyu/10419558
253.36ms,陕西卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=TmgIbw&tk=FgM0vQMejxvG
253.38ms,湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-2.m3u8
253.41ms,C座802,https://www.goodiptv.club/douyu/8768943
253.52ms,小马哥说电影,https://www.goodiptv.club/douyu/9396672
253.52ms,La Que Buena Atlanta,https://streamyes.alsolnet.com/quebuenaatlanta/live/index.m3u8
253.57ms,高攀了这人间1,https://www.goodiptv.club/douyu/9651506
253.61ms,动画大师姐,https://www.goodiptv.club/douyu/9742136
253.61ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-14.ctv
253.62ms,陈慧琳《2008 演唱会 完整版》,https://vd2.bdstatic.com/mda-pap5g5hdrs3a2f9n/hd/cae_h264/1674535115951758244/mda-pap5g5hdrs3a2f9n.mp4
253.62ms,不思异剧场,https://www.goodiptv.club/douyu/9297412
253.63ms,同同电影,https://www.goodiptv.club/douyu/10155359
253.64ms,Lighting Lives Blessing Nations Smart Life Style TV (LLBN) (720p),https://brightstar-sls-pull-secure.akamaized.net/brightstarsls/stream.m3u8
253.65ms,Co视文化,https://www.goodiptv.club/douyu/1060418
253.66ms,快乐的小波子,https://www.goodiptv.club/douyu/9039399
253.69ms,天才霸总的狐崽崽,https://www.goodiptv.club/douyu/10394922
253.70ms,Tele Molise,http://185.202.128.1:1935/Telemolise4K/Telemolise4K/playlist.m3u8
253.73ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-13.m3u8
253.74ms,话很多的小姐姐们,https://www.goodiptv.club/douyu/8611011
253.81ms,[BD]翡翠,https://stream1.freetv.fun/96be57df137f3e952c37d15c81c54511223f65ab2929549598ef3c601f7f0add.ctv
253.84ms,一朵老香菇解说,https://www.goodiptv.club/douyu/10050914
253.86ms,伦帝电影说,https://www.goodiptv.club/douyu/9368091
253.87ms,Alhurra Iraq (720p),https://mbn-ingest-worldsafe.akamaized.net/hls/live/2038899/MBN_Iraq_Worldsafe_HLS/master.m3u8
253.89ms,泽静,https://www.goodiptv.club/douyu/9055742
253.91ms,洛飕飕,https://www.goodiptv.club/douyu/9543361
253.95ms,凤起青云,https://www.goodiptv.club/douyu/749124
253.97ms,CFN Catholic Faith Network (720p),https://uni8rtmp.tulix.tv/cfntv/cfntv/playlist.m3u8
254.02ms,奇妙博物馆,https://www.goodiptv.club/douyu/9409723
254.09ms,小雪宝cr,https://www.goodiptv.club/douyu/920389
254.11ms,本接口一直免费,http://kkk.888.3116598.xyz/api.php?n=tttt&id=6nYGP3&tk=FgM0vQMejxvG
254.19ms,CT-N Live Stream 2 (360p) [Not 24/7],http://video.ct-n.com/live/web2stream/playlist.m3u8
254.24ms,DW العربية,https://dwamdstream103.akamaized.net/hls/live/2015526/dwstream103/index.m3u8
254.24ms,河北都市,https://stream1.freetv.fun/he-bei-du-shi-2.m3u8
254.28ms,扒圈圈V,https://www.goodiptv.club/douyu/9649913
254.29ms,山东卫视,https://iptv.catvod.com/live.php?id=%E5%B1%B1%E4%B8%9C%E5%8D%AB%E8%A7%86
254.30ms,Nickelodeon,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=5192
254.34ms,民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-2.m3u8
254.43ms,hy-动漫解说-林西大魔王,http://kkk.888.3116598.xyz/api.php?n=tttt&id=uB1uOt&tk=FgM0vQMejxvG
254.50ms,寰宇新闻台湾,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=5045
254.56ms,江苏卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=oflzkv&tk=FgM0vQMejxvG
254.59ms,LOUIS樱,https://www.goodiptv.club/douyu/9235284
254.62ms,贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-gao-qing-2.ctv
254.69ms,永无叙V,https://www.goodiptv.club/douyu/9442980
254.70ms,无线娱乐,https://smt.858.qzz.io/Smart.php?id=Tvbentertainment
254.75ms,电视这个圈儿,https://www.goodiptv.club/douyu/9425669
254.76ms,Bella贝拉酱,https://www.goodiptv.club/douyu/9663084
254.77ms,老王忆经典,https://www.goodiptv.club/douyu/9687733
254.80ms,菠萝说电影,https://www.goodiptv.club/douyu/3714736
254.84ms,荒野伊甸园,https://www.goodiptv.club/douyu/9611578
254.86ms,立秋动画,https://www.goodiptv.club/douyu/10351891
254.89ms,去种田的向凹凸,https://www.goodiptv.club/douyu/9570290
254.89ms,NOWSPORTS2,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=5756
254.91ms,微梦屋,https://www.goodiptv.club/douyu/7027040
254.92ms,swerve sports,https://stream1.freetv.fun/swerve-sports-1.m3u8
254.99ms,Starz East,https://fl1.moveonjoy.com/STARZ/index.m3u8
255.05ms,CCTV-6,http://kkk.888.3116598.xyz/api.php?n=tttt&id=gJZdKc&tk=FgM0vQMejxvG
255.06ms,中国女孩的后台裸照,http://1244.vod.adultiptv.net/ph57c46d6c4cbde/play.m3u8
255.07ms,KTBC-DT1 (1080p),https://cdn-uw2-prod.tsv2.amagi.tv/linear/amg00488-foxdigital-ktbc-lgus/playlist.m3u8
255.08ms,董王老登,https://www.goodiptv.club/douyu/9412287
255.09ms,不二真探,https://www.goodiptv.club/douyu/10319545
255.09ms,CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=POoalv&tk=FgM0vQMejxvG
255.11ms,都市夜魔人老王,https://www.goodiptv.club/douyu/610972
255.15ms,阿坤在努力,https://www.goodiptv.club/douyu/9407329
255.18ms,TFBOYS饭团,https://www.goodiptv.club/douyu/9565765
255.19ms,吃草莓的果子狸V,https://www.goodiptv.club/douyu/9382395
255.22ms,TV Hispanic [Not 24/7],https://livetv.305streamhd.com:3504/live/tvhispaniclive.m3u8
255.23ms,淼漫迷,https://www.goodiptv.club/douyu/9455567
255.24ms,小姐姐Bie跑哦,https://www.goodiptv.club/douyu/8666258
255.30ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-14.ctv
255.32ms,暴走漫画,https://www.goodiptv.club/douyu/1275878
255.39ms,胥渡吧直播号,https://www.goodiptv.club/douyu/2040822
255.47ms,松轩说电影,https://www.goodiptv.club/douyu/1524969
255.50ms,英大吉来了,https://www.goodiptv.club/douyu/9174097
255.51ms,马老师是马也Sama,https://www.goodiptv.club/douyu/8821892
255.54ms,福建综合,https://stream1.freetv.fun/fu-jian-zong-he-3.m3u8
255.61ms,篮球长镜头,https://www.goodiptv.club/douyu/9399887
255.61ms,疯狂小潴潴,https://www.goodiptv.club/douyu/5522351
255.66ms,庄尼兔拟音实验室,https://www.goodiptv.club/douyu/9546169
255.67ms,牛叔说电影,https://www.goodiptv.club/douyu/2758565
255.74ms,France 24 (1080p),https://amg00106-france24-amg00106c1-plex-us-6491.playouts.now.amagi.tv/1080p/index.m3u8
255.77ms,腹黑电影,https://www.goodiptv.club/douyu/8867878
255.79ms,可乐家的老骑士,https://www.goodiptv.club/douyu/9958943
255.79ms,晓麦讲电影,https://www.goodiptv.club/douyu/453963
255.80ms,吉林卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=pwftIV&tk=FgM0vQMejxvG
255.86ms,青海卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=nbfaBO&tk=FgM0vQMejxvG
255.87ms,调侃贫道XIN版,https://www.goodiptv.club/douyu/9463586
255.94ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-19.ctv
255.94ms,兵团卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=A37gyx&tk=FgM0vQMejxvG
255.99ms,三立新闻,https://stream1.freetv.fun/san-li-xin-wen-5.ctv
256.00ms,TSD Tv Arezzo(Tele San Domenico),https://stream.mariatvcdn.com/tsd/7c59373bfdb38201b9215ff86f0ce6af.sdp/playlist.m3u8
256.01ms,第一财经,http://kkk.888.3116598.xyz/api.php?n=tttt&id=kztZo3&tk=FgM0vQMejxvG
256.02ms,KIX,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=5171
256.06ms,黄金华剧,http://tl.061833.xyz/tl/null-9
256.10ms,学徒郭昱麟,https://www.goodiptv.club/douyu/8871095
256.13ms,荒野建筑指南,https://www.goodiptv.club/douyu/10226974
256.13ms,我是YOLO啊,https://www.goodiptv.club/douyu/5077166
256.14ms,SPIN (1080p),https://bec-spin-1-us.plex.wurl.tv/4300.m3u8
256.17ms,用户1275665728,https://www.goodiptv.club/douyu/9067836
256.18ms,上海都市,https://stream1.freetv.fun/ipv6-shang-hai-du-shi-3.m3u8
256.19ms,一目十影,https://www.goodiptv.club/douyu/3643605
256.19ms,轻风乍起的号,https://www.goodiptv.club/douyu/9445489
256.19ms,KidsFlix (1080p) [Not 24/7],https://stream-us-east-1.getpublica.com/playlist.m3u8?network_id=50
256.21ms,李允儿er的助眠小窝,https://www.goodiptv.club/douyu/9038894
256.21ms,史君观影,https://www.goodiptv.club/douyu/9644669
256.24ms,浙江新闻,https://stream1.freetv.fun/zhe-jiang-xin-wen-5.m3u8
256.26ms,澳门,https://cdn.163189.xyz/live/as/stream.m3u8
256.28ms,Lone Star (1080p),https://lonestar-rakuten.amagi.tv/playlist.m3u8
256.30ms,BRTV体育休闲,http://kkk.888.3116598.xyz/api.php?n=tttt&id=NvZ0Y4&tk=FgM0vQMejxvG
256.31ms,鎏酸v,https://www.goodiptv.club/douyu/9546016
256.31ms,Judy208,https://www.goodiptv.club/douyu/2326583
256.39ms,狂野的种马小说家,https://www.goodiptv.club/douyu/8849703
256.42ms,电影黑匣子,https://www.goodiptv.club/douyu/8706652
256.43ms,赶海大弟,https://www.goodiptv.club/douyu/9348766
256.45ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-5.m3u8
256.48ms,探奇录,https://www.goodiptv.club/douyu/9746763
256.50ms,Classic Arts Showcase,https://classicarts.akamaized.net/hls/live/1024257/CAS/master.m3u8
256.52ms,嵊泗综合,https://stream1.freetv.fun/sheng-zhou-xin-wen-zong-he-2.m3u8
256.53ms,央八《以法之名》主演作品集,http://kkk.888.3116598.xyz/api.php?n=tttt&id=MqHoPq&tk=FgM0vQMejxvG
256.54ms,江西卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=8l9CES&tk=FgM0vQMejxvG
256.59ms,新疆卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=zw1NpD&tk=FgM0vQMejxvG
256.60ms,CCTV10,http://kkk.888.3116598.xyz/api.php?n=tttt&id=pVXTcf&tk=FgM0vQMejxvG
256.60ms,刘老师说电影,https://www.goodiptv.club/douyu/8317926
256.67ms,胖段段fre,https://www.goodiptv.club/douyu/9662856
256.68ms,CCTV11,http://kkk.888.3116598.xyz/api.php?n=tttt&id=fuKSMq&tk=FgM0vQMejxvG
256.68ms,陕西卫视,https://iptv.catvod.com/live.php?id=%E9%99%95%E8%A5%BF%E5%8D%AB%E8%A7%86
256.69ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-22.ctv
256.77ms,TVB明珠,http://mytv.cdn.loc.cc/o12.php?id=mzt
256.78ms,问花–周深(青蛇2),https://vd2.bdstatic.com/mda-mke7uj3851bdey5f/hd/cae_h264/1636959252058792218/mda-mke7uj3851bdey5f.mp4
256.80ms,佛曰影视,https://www.goodiptv.club/douyu/9671758
256.82ms,肥宅小草,https://www.goodiptv.club/douyu/8887438
256.82ms,佛山综合,https://stream1.freetv.fun/fo-shan-zong-he-13.ctv
256.86ms,翡翠台4K,http://cdn6.veryfast.filegear-sg.me/live/fct4k/stream.m3u8
256.87ms,靖天资讯,https://stream1.freetv.fun/jing-tian-zi-xun-2.m3u8
256.89ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-7.m3u8
256.90ms,看个M啊,https://www.goodiptv.club/douyu/9720919
256.91ms,hy-动漫-10,http://kkk.888.3116598.xyz/api.php?n=tttt&id=Aj7gwg&tk=FgM0vQMejxvG
256.91ms,梦夫人啊,https://www.goodiptv.club/douyu/9384527
256.93ms,Now,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=34
256.94ms,南方影视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=5M6AXm&tk=FgM0vQMejxvG
256.97ms,3秒爱上学习V,https://www.goodiptv.club/douyu/9541736
257.00ms,农村幺妹儿,https://www.goodiptv.club/douyu/9344884
257.06ms,刘也变z,https://www.goodiptv.club/douyu/9489079
257.06ms,卡皮君本人,https://www.goodiptv.club/douyu/9050486
257.06ms,WJXT News4JAX (Jacksonville FL) (720p),https://dai.google.com/linear/hls/event/RDmbn03GRCOLNG1eetEKhg/master.m3u8
257.26ms,CCTV-3,http://kkk.888.3116598.xyz/api.php?n=tttt&id=rt36k7&tk=FgM0vQMejxvG
257.28ms,CCTV第一剧场,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
257.29ms,1905电影网A,http://php.jdshipin.com/1905.php
257.39ms,大漠叔叔Dm,https://www.goodiptv.club/douyu/1109218
257.42ms,PP看动漫,https://www.goodiptv.club/douyu/9837291
257.44ms,CCTV8,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6533&tk=b53028476470
257.51ms,大爱电视,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=358
257.53ms,我的超能力女友,https://www.goodiptv.club/douyu/9501159
257.54ms,安徽经济生活,https://stream1.freetv.fun/an-hui-jing-ji-sheng-huo-4.ctv
257.55ms,沫子瞪片,https://www.goodiptv.club/douyu/8783035
257.55ms,SUPER单元剧,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=4909
257.56ms,淘电影,https://stream1.freetv.fun/tao-dian-ying-11.ctv
257.59ms,火龙果说电影,https://www.goodiptv.club/douyu/9559158
257.60ms,汤潮40首经典歌曲,https://txmov2.a.kwimgs.com/bs3/video-hls/5204472429700768764_hlsb.m3u8
257.63ms,浙江民生休闲,https://stream1.freetv.fun/zhe-jiang-min-sheng-8.m3u8
257.64ms,渔村小马,https://www.goodiptv.club/douyu/1447771
257.65ms,安徽卫视,http://kkk.888.3116598.xyz/api.php?n=tttt&id=CRZX5H&tk=FgM0vQMejxvG
257.66ms,马小跳在这儿,https://www.goodiptv.club/douyu/9722147
257.68ms,奇光主播e,https://www.goodiptv.club/douyu/11849873
257.72ms,体育休闲,https://iptv.catvod.com/live.php?id=%E4%BD%93%E8%82%B2%E4%BC%91%E9%97%B2%E9%A2%91%E9%81%93
257.83ms,LR1245,https://www.goodiptv.club/douyu/12534632
257.84ms,SKYE魏,https://www.goodiptv.club/douyu/9460834
257.90ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-4.m3u8
257.95ms,养狗的一浩,https://www.goodiptv.club/douyu/9478842
257.97ms,冷孝洪,https://www.goodiptv.club/douyu/9527761
258.01ms,3ABN English,https://3abn.bozztv.com/3abn2/3abn_live/smil:3abn_live.smil/playlist.m3u8
258.03ms,正直的陈易,https://www.goodiptv.club/douyu/9365118
258.05ms,BS-TBS,https://live.catvod.com/live.php?id=bstbs_japan
258.06ms,上海都市,https://stream1.freetv.fun/shang-hai-du-shi-1.m3u8
258.07ms,工藤新医heart,https://www.goodiptv.club/douyu/8741860
258.12ms,经典卡通,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=5127
258.13ms,草帽丶海贼团,https://www.goodiptv.club/douyu/997925
258.20ms,小毅主播R,https://www.goodiptv.club/douyu/12080172
258.25ms,浙江生活,https://stream1.freetv.fun/zhe-jiang-jing-ji-sheng-huo-8.ctv
258.25ms,数据库saber,https://www.goodiptv.club/douyu/9720506
258.25ms,石家庄生活,https://stream1.freetv.fun/shi-jia-zhuang-sheng-huo-1.ctv
258.26ms,睛彩羽毛球,http://kkk.888.3116598.xyz/api.php?n=tttt&id=spzlFo&tk=FgM0vQMejxvG
258.27ms,昆特牌之大哥食正野,https://www.goodiptv.club/douyu/7919720
258.28ms,陕西新闻资讯,https://iptv.catvod.com/live.php?id=%E9%99%95%E8%A5%BF%E6%96%B0%E9%97%BB%E8%B5%84%E8%AE%AF%E9%A2%91%E9%81%93
258.34ms,负担亡魂,https://www.goodiptv.club/douyu/10308242
258.37ms,四叶草影视,https://www.goodiptv.club/douyu/9446117
258.44ms,Now,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=2102
258.45ms,熊猫电影,https://www.goodiptv.club/douyu/3506483
258.46ms,Acer丶宏正,https://www.goodiptv.club/douyu/10670244
258.48ms,CCTV-2,http://kkk.888.3116598.xyz/api.php?n=tttt&id=qaUykc&tk=FgM0vQMejxvG
258.49ms,南京十八频道,http://kkk.888.3116598.xyz/api.php?n=tttt&id=NGwodn&tk=FgM0vQMejxvG
258.54ms,末日说电影,https://www.goodiptv.club/douyu/9431125
258.63ms,傲娇的超级赛亚人,https://www.goodiptv.club/douyu/4373285
258.63ms,RNDxc,https://www.goodiptv.club/douyu/4585643
258.64ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-45.m3u8
258.65ms,BEINSPORTS1,http://fbd48279.ott.oxtvs.com/ott/?q=9222549520c295e029ec6ff9d9f66695&id=37
258.66ms,湖南电影,https://stream1.freetv.fun/hu-nan-dian-ying-2.ctv
258.74ms,鬼眼1974【国语】（香港恐怖片）,https://vip.lz-cdn3.com/20230701/19971_724ad6bf/index.m3u8
258.75ms,萧亚轩《2003年 Up2U 演唱会 完整版》,https://vd2.bdstatic.com/mda-nmv9c6vf0gmdvtcm/576p/h264/1672382727349291441/mda-nmv9c6vf0gmdvtcm.mp4
258.76ms,文西与阿漆,https://www.goodiptv.club/douyu/8737695
258.76ms,忆暄Ethan,https://www.goodiptv.club/douyu/9570042
258.80ms,外卖仙人成天,https://www.goodiptv.club/douyu/9498506
258.85ms,BRTV新闻,http://kkk.888.3116598.xyz/api.php?n=tttt&id=uZTs06&tk=FgM0vQMejxvG
258.86ms,Tele Mistretta,https://live.mariatvcdn.com/telemistretta/8fbcd205ada81b295ee6c211c3a80dde.sdp/playlist.m3u8
258.95ms,贰哥电影,https://www.goodiptv.club/douyu/9338867
258.97ms,雷霆881「电台」,https://881.touch-u.fun/playlist.m3u8
258.98ms,灵佑奇谈,https://www.goodiptv.club/douyu/9678207
258.98ms,贾玲小品,https://www.goodiptv.club/douyu/10419541
258.98ms,陕西秦腔,https://iptv.catvod.com/live.php?id=%E9%99%95%E8%A5%BF%E7%A7%A6%E8%85%94%E9%A2%91%E9%81%93
259.11ms,蔡老板家的长工丶,https://www.goodiptv.club/douyu/8869614
259.12ms,中二的枫哲酱,https://www.goodiptv.club/douyu/9541849
259.12ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-6.ctv
259.14ms,热火斯卡拉,https://vd4.bdstatic.com/mda-nk3qfbxhf5dqpywt/sc/cae_h264/1667582665910576925/mda-nk3qfbxhf5dqpywt.mp4
259.17ms,邵氏影院,https://www.goodiptv.club/douyu/4246519
259.18ms,三年辅助一场空,https://www.goodiptv.club/douyu/5251148
259.24ms,世界纪录大全,https://www.goodiptv.club/douyu/9406359
259.28ms,河北都市,https://stream1.freetv.fun/he-bei-du-shi-7.m3u8
259.29ms,TVBOX配置接口,https://v.06dn.com/api/v3/slave/source/0/L3VwbG9hZHMvMTc5MjUvMjAyMzEyLzMxLzE3OTI1X3h4SFo4ZG52X2pjNC5tcDQ/jc4.mp4?sign=w4I65X24rwC7Wu4dEKXYfEQqStGSMXI8haRjG6-gTLg%3D%3A0
259.34ms,宁夏广播电视台文旅,https://iptv.catvod.com/live.php?id=%E5%AE%81%E5%A4%8F%E5%B9%BF%E6%92%AD%E7%94%B5%E8%A7%86%E5%8F%B0%E6%96%87%E6%97%85%E9%A2%91%E9%81%93
259.35ms,郭云神奇,https://www.goodiptv.club/douyu/8694831
259.36ms,MagellanTV Now (1080p),https://amg00376-magellan-amg00376c5-samsung-au-1708.playouts.now.amagi.tv/playlist/amg00376-magellantv-magellantvnowww-samsungau/playlist.m3u8
259.36ms,台球帝,https://www.goodiptv.club/douyu/10078171
259.40ms,gslaini,https://www.goodiptv.club/douyu/6997954
259.42ms,老秦说秦,https://www.goodiptv.club/douyu/9650131
259.45ms,乌拉吖有剧,https://www.goodiptv.club/douyu/10075154
259.52ms,广东民生,https://stream1.freetv.fun/yan-dong-min-sheng-13.ctv
259.60ms,大狼狗刨祖坟,https://www.goodiptv.club/douyu/10217975
259.61ms,邓紫棋《2015年XXX北京演唱会 完整版》,https://vd2.bdstatic.com/mda-nmmdn9c6wfb058fg/576p/h264/1671702121121048555/mda-nmmdn9c6wfb058fg.mp4
259.62ms,小铁房乐队,https://www.goodiptv.club/douyu/9624976
259.64ms,BPX TV Radio,https://video1.getstreamhosting.com:1936/8212/8212/playlist.m3u8
259.64ms,a萌小翘臀,https://www.goodiptv.club/douyu/7552568
259.66ms,有线综合,http://cdn.163189.xyz/163189/hoy
259.74ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-4.m3u8
259.81ms,Maverick Black Cinema (1080p),https://maverick-maverick-black-cinema-3-us.roku.wurl.tv/playlist.m3u8
259.83ms,萌宠TV,http://kkk.888.3116598.xyz/api.php?n=tttt&id=BY6ycK&tk=FgM0vQMejxvG
259.85ms,鑫酱盘动漫,https://www.goodiptv.club/douyu/9547575
